temp,pressure,energy-Structure-1,energy-Structure-2,energy-Structure-0,stable_struct_class
0.0,0,10.0,0.1272570642500002,0.11994494462499986,0
10.0,0,10.0,0.12725708999999966,0.11994497074999891,0
20.0,0,10.0,0.12725758025000025,0.11994547162499905,0
30.0,0,10.0,0.127259607250001,0.11994754599999971,0
40.0,0,10.0,0.12726440500000094,0.11995247299999881,0
50.0,0,10.0,0.1272731747500009,0.11996151599999919,0
60.0,0,10.0,0.127287065,0.11997590387499904,0
70.0,0,10.0,0.12730718125000087,0.11999684037499939,0
80.0,0,10.0,0.12733458449999893,0.12002550149999805,0
90.0,0,10.0,0.12737027499999967,0.12006301749999884,0
100.0,0,10.0,0.127415169249999,0.12011044487499858,0
110.0,0,10.0,0.12747007825000004,0.12016874174999884,0
120.0,0,10.0,0.12753569249999955,0.12023874687499883,0
130.0,0,10.0,0.1276125727500004,0.1203211663750006,0
140.0,0,10.0,0.12770114850000083,0.12041656962499928,0
150.0,0,10.0,0.1278017197500008,0.12052538824999906,0
160.0,0,10.0,0.1279144635000007,0.12064792237499858,0
170.0,0,10.0,0.12803943975000023,0.12078434624999893,0
180.0,0,10.0,0.12817660350000096,0.12093471962499883,0
190.0,0,10.0,0.12832581425000014,0.12109899762499857,0
200.0,0,10.0,0.12848684900000065,0.12127704412499887,0
210.0,0,10.0,0.1286594130000003,0.12146864212499955,0
220.0,0,10.0,0.12884315225,0.1216735073749993,0
230.0,0,10.0,0.12903766700000133,0.1218912994999988,0
240.0,0,10.0,0.12924251975000003,0.12212163262500034,0
250.0,0,10.0,0.12945724724999955,0.12236408637499799,0
260.0,0,10.0,0.12968136999999927,0.1226182143749979,0
270.0,0,10.0,0.12991439875000046,0.1228835534999986,0
280.0,0,10.0,0.13015584199999977,0.12315962899999902,0
290.0,0,10.0,0.13040521249999862,0.12344596337499872,0
300.0,0,10.0,0.13066203050000083,0.1237420792499995,0
310.0,0,10.0,0.13092582900000152,0.12404750475000006,0
320.0,0,10.0,0.13119615624999972,0.12436177712499855,0
330.0,0,10.0,0.13147257675000026,0.12468444487499844,0
340.0,0,10.0,0.131754675499999,0.1250150707499982,0
350.0,0,10.0,0.1320420567499996,0.12535323274999846,0
360.0,0,10.0,0.1323343447500003,0.1256985247499989,0
370.0,0,10.0,0.13263118550000022,0.126050559124999,0
380.0,0,10.0,0.13293224500000014,0.12640896449999864,0
390.0,0,10.0,0.1332372099999999,0.12677338849999933,0
