temp,pressure,energy-Structure-1,energy-Structure-2,energy-Structure-0,stable_struct_class
0.0,0,10.0,0.08725706424999842,0.07994494462500341,0
0.0,1,10.0,0.06765399813194513,0.060151029657547,0
0.0,2,10.0,0.048558313474187,0.04086601631281368,0
0.0,3,10.0,0.029956527387215173,0.022076404370512462,0
0.0,4,10.0,0.011835353639357463,0.003768890374704695,0
0.0,5,10.0,10.0,10.0,1
0.0,6,10.0,10.0,10.0,1
0.0,7,10.0,10.0,10.0,1
0.0,8,10.0,10.0,10.0,1
0.0,9,10.0,10.0,10.0,1
0.0,10,10.0,10.0,10.0,1
0.0,11,10.0,10.0,10.0,1
0.0,12,10.0,10.0,10.0,1
0.0,13,10.0,10.0,10.0,1
0.0,14,10.0,10.0,10.0,1
0.0,15,0.00940312639420611,10.0,10.0,1
0.0,16,0.02289151237169669,10.0,10.0,1
0.0,17,0.036052839773988835,10.0,10.0,1
0.0,18,0.04889765735610936,10.0,10.0,1
0.0,19,0.06143631710873983,10.0,10.0,1
0.0,20,0.07367897425820764,10.0,10.0,1
0.0,21,0.08563558726648786,10.0,10.0,1
0.0,22,0.09731591783120759,10.0,10.0,1
0.0,23,0.10872953088564159,10.0,10.0,1
0.0,24,0.11988579459871758,10.0,10.0,1
0.0,25,0.13079388037500644,10.0,10.0,1
0.0,26,0.14146276285473475,10.0,10.0,1
0.0,27,0.1519012199137713,10.0,10.0,1
0.0,28,0.16211783266363972,10.0,10.0,1
0.0,29,0.17212098545151205,10.0,10.0,1
0.0,30,0.18191886586020628,10.0,10.0,1
0.0,31,0.19151946470819597,10.0,10.0,1
0.0,32,0.20093057604959702,10.0,10.0,1
0.0,33,0.21015979717417915,10.0,10.0,1
0.0,34,0.21921452860736063,10.0,10.0,1
0.0,35,0.22810197411020644,10.0,10.0,1
0.0,36,0.23682914067943367,10.0,10.0,1
0.0,37,0.2454028385474079,10.0,10.0,1
0.0,38,0.25382968118214416,10.0,10.0,1
0.0,39,0.26211608528730507,10.0,10.0,1
0.0,40,0.2702682708022062,10.0,10.0,1
0.0,41,0.2782922609018073,10.0,10.0,1
0.0,42,0.28619388199672186,10.0,10.0,1
0.0,43,0.2939787637332128,10.0,10.0,1
0.0,44,0.3016523389931863,10.0,10.0,1
0.0,45,0.3092198438942049,10.0,10.0,1
0.0,46,0.31668631778947726,10.0,10.0,1
0.0,47,0.3240566032678612,10.0,10.0,1
0.0,48,0.331335346153864,10.0,10.0,1
0.0,49,0.33852699550764337,10.0,10.0,1
0.0,50,0.3456358036250045,10.0,10.0,1
0.0,51,0.3526658260374021,10.0,10.0,1
0.0,52,0.35962092151194375,10.0,10.0,1
0.0,53,0.3665047520513803,10.0,10.0,1
0.0,54,0.37332078289411547,10.0,10.0,1
0.0,55,0.3800722825142034,10.0,10.0,1
0.0,56,0.38676232262134397,10.0,10.0,1
0.0,57,0.3933937781608892,10.0,10.0,1
0.0,58,0.39996932731383966,10.0,10.0,1
0.0,59,0.4064914514968461,10.0,10.0,1
0.0,60,0.4129624353622026,10.0,10.0,1
0.0,61,0.41938436679786145,10.0,10.0,1
0.0,62,0.4257591369274208,10.0,10.0,1
0.0,63,0.43208844011012554,10.0,10.0,1
0.0,64,0.4383737739408709,10.0,10.0,1
0.0,65,0.4446164392502015,10.0,10.0,1
0.0,66,0.4508175401043158,10.0,10.0,1
0.0,67,0.45697798380505544,10.0,10.0,1
0.0,68,0.4630984808899124,10.0,10.0,1
0.0,69,0.4691795451320316,10.0,10.0,1
0.0,70,0.475221493540202,10.0,10.0,1
0.0,71,0.4812244463588656,10.0,10.0,1
0.0,72,0.4871883270681146,10.0,10.0,1
0.0,73,0.4931128623836854,10.0,10.0,1
0.0,74,0.49899758225696816,10.0,10.0,1
0.0,75,0.5048418198750025,10.0,10.0,1
0.0,76,0.5106447116604721,10.0,10.0,1
0.0,77,0.5164051972717171,10.0,10.0,1
0.0,78,0.5221220196027209,10.0,10.0,1
0.0,79,0.5277937247831216,10.0,10.0,1
0.0,80,0.5334186621782014,10.0,10.0,1
0.0,81,0.5389949843888938,10.0,10.0,1
0.0,82,0.5445206472517833,10.0,10.0,1
0.0,83,0.549993409839102,10.0,10.0,1
0.0,84,0.55541083445873,10.0,10.0,1
0.0,85,0.5607702866541989,10.0,10.0,1
0.0,86,0.5660689352046929,10.0,10.0,1
0.0,87,0.5713037521250347,10.0,10.0,1
0.0,88,0.5764715126657053,10.0,10.0,1
0.0,89,0.581568795312836,10.0,10.0,1
0.0,90,0.5865919817881996,10.0,10.0,1
0.0,91,0.5915372570492271,10.0,10.0,1
0.0,92,0.5964006092889883,10.0,10.0,1
0.0,93,0.6011778299362139,10.0,10.0,1
0.0,94,0.6058645136552753,10.0,10.0,1
0.0,95,0.6104560583461992,10.0,10.0,1
0.0,96,0.6149476651446549,10.0,10.0,1
0.0,97,0.6193343384219664,10.0,10.0,1
0.0,98,0.6236108857851052,10.0,10.0,1
0.0,99,0.6277719180766922,10.0,10.0,1
0.0,100,0.6318118493749979,10.0,10.0,1
10.0,0,10.0,0.08725708999999433,0.07994497074999181,0
10.0,1,10.0,0.06765402385946302,0.060151055729607064,0
10.0,2,10.0,0.04855833917928372,0.04086604233595288,0
10.0,3,10.0,0.029956553069968875,0.02207643034855529,0
10.0,4,10.0,0.01183537929987473,0.003768916311290907,0
10.0,5,10.0,10.0,10.0,1
10.0,6,10.0,10.0,10.0,1
10.0,7,10.0,10.0,10.0,1
10.0,8,10.0,10.0,10.0,1
10.0,9,10.0,10.0,10.0,1
10.0,10,10.0,10.0,10.0,1
10.0,11,10.0,10.0,10.0,1
10.0,12,10.0,10.0,10.0,1
10.0,13,10.0,10.0,10.0,1
10.0,14,10.0,10.0,10.0,1
10.0,15,0.009403100721600735,10.0,10.0,1
10.0,16,0.022891486709676626,10.0,10.0,1
10.0,17,0.03605281412093404,10.0,10.0,1
10.0,18,0.04889763171052948,10.0,10.0,1
10.0,19,0.061436291469268836,10.0,10.0,1
10.0,20,0.07367894862360032,10.0,10.0,1
10.0,21,0.08563556163561444,10.0,10.0,1
10.0,22,0.09731589220305288,10.0,10.0,1
10.0,23,0.1087295052593041,10.0,10.0,1
10.0,24,0.1198857689733935,10.0,10.0,1
10.0,25,0.13079385474999944,10.0,10.0,1
10.0,26,0.14146273722944086,10.0,10.0,1
10.0,27,0.15190119428768695,10.0,10.0,1
10.0,28,0.1621178070363492,10.0,10.0,1
10.0,29,0.17212095982268677,10.0,10.0,1
10.0,30,0.18191884022959753,10.0,10.0,1
10.0,31,0.1915194390756368,10.0,10.0,1
10.0,32,0.20093055041499325,10.0,10.0,1
10.0,33,0.2101597715375077,10.0,10.0,1
10.0,34,0.2192145029686668,10.0,10.0,1
10.0,35,0.22810194846959947,10.0,10.0,1
