temp,pressure,energy-Structure-1,energy-Structure-2,energy-Structure-0,stable_struct_class
0.0,0,10.0,0.0472570642500002,0.03994494462499987,0
10.0,0,10.0,0.04725708999999967,0.03994497074999892,0
20.0,0,10.0,0.047257580250000264,0.03994547162499906,0
30.0,0,10.0,0.047259607250001,0.03994754599999972,0
40.0,0,10.0,0.04726440500000095,0.03995247299999882,0
50.0,0,10.0,0.047273174750000924,0.0399615159999992,0
60.0,0,10.0,0.04728706500000002,0.03997590387499905,0
70.0,0,10.0,0.047307181250000885,0.0399968403749994,0
80.0,0,10.0,0.047334584499998944,0.04002550149999806,0
90.0,0,10.0,0.047370274999999684,0.040063017499998854,0
100.0,0,10.0,0.047415169249999,0.040110444874998596,0
110.0,0,10.0,0.04747007825000005,0.04016874174999885,0
120.0,0,10.0,0.04753569249999956,0.04023874687499884,0
130.0,0,10.0,0.047612572750000415,0.040321166375000606,0
140.0,0,10.0,0.047701148500000845,0.04041656962499929,0
150.0,0,10.0,0.047801719750000804,0.04052538824999907,0
160.0,0,10.0,0.047914463500000726,0.04064792237499859,0
170.0,0,10.0,0.048039439750000246,0.04078434624999894,0
180.0,0,10.0,0.04817660350000097,0.04093471962499884,0
190.0,0,10.0,0.048325814250000154,0.04109899762499858,0
200.0,0,10.0,0.048486849000000665,0.041277044124998885,0
210.0,0,10.0,0.04865941300000032,0.041468642124999566,0
220.0,0,10.0,0.04884315225000002,0.04167350737499931,0
230.0,0,10.0,0.04903766700000134,0.04189129949999881,0
240.0,0,10.0,0.04924251975000005,0.04212163262500035,0
250.0,0,10.0,0.04945724724999956,0.042364086374998,0
260.0,0,10.0,0.04968136999999928,0.04261821437499791,0
270.0,0,10.0,0.04991439875000048,0.04288355349999862,0
280.0,0,10.0,0.050155841999999784,0.04315962899999903,0
290.0,0,10.0,0.05040521249999863,0.04344596337499873,0
300.0,0,10.0,0.05066203050000084,0.04374207924999951,0
310.0,0,10.0,0.05092582900000153,0.04404750475000008,0
320.0,0,10.0,0.051196156249999736,0.04436177712499856,0
330.0,0,10.0,0.051472576750000276,0.04468444487499845,0
340.0,0,10.0,0.051754675499999014,0.04501507074999822,0
350.0,0,10.0,0.05204205674999962,0.04535323274999847,0
360.0,0,10.0,0.05233434475000032,0.045698524749998914,0
370.0,0,10.0,0.05263118550000023,0.046050559124999,0
380.0,0,10.0,0.052932245000000155,0.04640896449999865,0
390.0,0,10.0,0.053237209999999924,0.04677338849999935,0
400.0,0,10.0,0.05354578650000008,0.04714349537499907,0
410.0,0,10.0,0.05385770025000014,0.04751896799999955,0
420.0,0,10.0,0.054172695250000236,0.04789950549999944,0
430.0,0,10.0,0.054490532250001,0.04828482349999874,0
