temp,pressure,energy-Structure-1,energy-Structure-2,energy-Structure-0,stable_struct_class
0.0,0,10.0,0.12725706424999841,0.11994494462500341,0
0.0,1,10.0,0.10765399813194512,0.10015102965754699,0
0.0,2,10.0,0.088558313474187,0.08086601631281368,0
0.0,3,10.0,0.06995652738721517,0.06207640437051246,0
0.0,4,10.0,0.051835353639357463,0.043768890374704696,0
0.0,5,10.0,0.034181702656794356,0.02593036763379878,0
0.0,6,10.0,0.016982681523551903,0.008547926220562586,0
0.0,7,10.0,0.00022559398149283455,10.0,2
0.0,8,10.0,10.0,10.0,1
0.0,9,10.0,10.0,10.0,1
0.0,10,10.0,10.0,10.0,1
0.0,11,10.0,10.0,10.0,1
0.0,12,0.006867177994991848,10.0,10.0,1
0.0,13,0.021401999871760537,10.0,10.0,1
0.0,14,0.03557693632213791,10.0,10.0,1
0.0,15,0.04940312639420611,10.0,10.0,1
0.0,16,0.06289151237169668,10.0,10.0,1
0.0,17,0.07605283977398883,10.0,10.0,1
0.0,18,0.08889765735610936,10.0,10.0,1
0.0,19,0.10143631710873982,10.0,10.0,1
0.0,20,0.11367897425820764,10.0,10.0,1
0.0,21,0.12563558726648785,10.0,10.0,1
0.0,22,0.13731591783120758,10.0,10.0,1
0.0,23,0.1487295308856416,10.0,10.0,1
0.0,24,0.15988579459871757,10.0,10.0,1
0.0,25,0.17079388037500645,10.0,10.0,1
0.0,26,0.18146276285473475,10.0,10.0,1
0.0,27,0.19190121991377132,10.0,10.0,1
0.0,28,0.20211783266363972,10.0,10.0,1
0.0,29,0.21212098545151206,10.0,10.0,1
0.0,30,0.2219188658602063,10.0,10.0,1
0.0,31,0.23151946470819598,10.0,10.0,1
0.0,32,0.24093057604959703,10.0,10.0,1
0.0,33,0.2501597971741792,10.0,10.0,1
0.0,34,0.25921452860736066,10.0,10.0,1
0.0,35,0.2681019741102065,10.0,10.0,1
0.0,36,0.2768291406794337,10.0,10.0,1
0.0,37,0.28540283854740794,10.0,10.0,1
0.0,38,0.2938296811821442,10.0,10.0,1
0.0,39,0.3021160852873051,10.0,10.0,1
0.0,40,0.31026827080220626,10.0,10.0,1
0.0,41,0.31829226090180734,10.0,10.0,1
0.0,42,0.3261938819967219,10.0,10.0,1
0.0,43,0.33397876373321284,10.0,10.0,1
0.0,44,0.3416523389931863,10.0,10.0,1
0.0,45,0.34921984389420496,10.0,10.0,1
0.0,46,0.3566863177894773,10.0,10.0,1
0.0,47,0.3640566032678612,10.0,10.0,1
0.0,48,0.37133534615386404,10.0,10.0,1
0.0,49,0.3785269955076434,10.0,10.0,1
0.0,50,0.38563580362500455,10.0,10.0,1
0.0,51,0.39266582603740213,10.0,10.0,1
0.0,52,0.3996209215119438,10.0,10.0,1
