temp,pressure,energy-Structure-1,energy-Structure-2,energy-Structure-0,stable_struct_class
0.0,0,10.0,0.06725706424999842,0.05994494462500341,0
0.0,1,10.0,0.047653998131945124,0.040151029657546994,0
0.0,2,10.0,0.028558313474186997,0.02086601631281368,0
0.0,3,10.0,0.00995652738721517,0.002076404370512458,0
0.0,4,10.0,10.0,10.0,1
0.0,5,10.0,10.0,10.0,1
0.0,6,10.0,10.0,10.0,1
0.0,7,10.0,10.0,10.0,1
0.0,8,10.0,10.0,10.0,1
0.0,9,10.0,10.0,10.0,1
0.0,10,10.0,10.0,10.0,1
0.0,11,10.0,10.0,10.0,1
0.0,12,10.0,10.0,10.0,1
0.0,13,10.0,10.0,10.0,1
0.0,14,10.0,10.0,10.0,1
0.0,15,10.0,10.0,10.0,1
0.0,16,0.002891512371696686,10.0,10.0,1
0.0,17,0.01605283977398883,10.0,10.0,1
0.0,18,0.028897657356109357,10.0,10.0,1
0.0,19,0.04143631710873982,10.0,10.0,1
0.0,20,0.05367897425820764,10.0,10.0,1
0.0,21,0.06563558726648785,10.0,10.0,1
0.0,22,0.07731591783120759,10.0,10.0,1
0.0,23,0.08872953088564159,10.0,10.0,1
0.0,24,0.09988579459871758,10.0,10.0,1
0.0,25,0.11079388037500645,10.0,10.0,1
0.0,26,0.12146276285473476,10.0,10.0,1
0.0,27,0.13190121991377132,10.0,10.0,1
0.0,28,0.14211783266363973,10.0,10.0,1
0.0,29,0.15212098545151206,10.0,10.0,1
0.0,30,0.1619188658602063,10.0,10.0,1
0.0,31,0.17151946470819598,10.0,10.0,1
0.0,32,0.18093057604959703,10.0,10.0,1
0.0,33,0.19015979717417916,10.0,10.0,1
0.0,34,0.19921452860736064,10.0,10.0,1
0.0,35,0.20810197411020645,10.0,10.0,1
0.0,36,0.21682914067943368,10.0,10.0,1
0.0,37,0.22540283854740792,10.0,10.0,1
0.0,38,0.23382968118214417,10.0,10.0,1
0.0,39,0.24211608528730508,10.0,10.0,1
0.0,40,0.25026827080220626,10.0,10.0,1
0.0,41,0.25829226090180735,10.0,10.0,1
0.0,42,0.2661938819967219,10.0,10.0,1
0.0,43,0.27397876373321284,10.0,10.0,1
0.0,44,0.2816523389931863,10.0,10.0,1
0.0,45,0.28921984389420496,10.0,10.0,1
0.0,46,0.2966863177894773,10.0,10.0,1
0.0,47,0.3040566032678612,10.0,10.0,1
0.0,48,0.31133534615386405,10.0,10.0,1
0.0,49,0.3185269955076434,10.0,10.0,1
0.0,50,0.32563580362500455,10.0,10.0,1
0.0,51,0.33266582603740213,10.0,10.0,1
0.0,52,0.3396209215119438,10.0,10.0,1
0.0,53,0.3465047520513803,10.0,10.0,1
0.0,54,0.3533207828941155,10.0,10.0,1
0.0,55,0.3600722825142034,10.0,10.0,1
0.0,56,0.366762322621344,10.0,10.0,1
0.0,57,0.37339377816088926,10.0,10.0,1
0.0,58,0.3799693273138397,10.0,10.0,1
0.0,59,0.38649145149684616,10.0,10.0,1
0.0,60,0.39296243536220266,10.0,10.0,1
0.0,61,0.3993843667978615,10.0,10.0,1
0.0,62,0.4057591369274208,10.0,10.0,1
0.0,63,0.4120884401101256,10.0,10.0,1
0.0,64,0.41837377394087094,10.0,10.0,1
0.0,65,0.42461643925020154,10.0,10.0,1
0.0,66,0.43081754010431583,10.0,10.0,1
0.0,67,0.4369779838050555,10.0,10.0,1
0.0,68,0.44309848088991244,10.0,10.0,1
0.0,69,0.4491795451320316,10.0,10.0,1
0.0,70,0.455221493540202,10.0,10.0,1
0.0,71,0.4612244463588656,10.0,10.0,1
0.0,72,0.46718832706811464,10.0,10.0,1
0.0,73,0.47311286238368544,10.0,10.0,1
0.0,74,0.4789975822569682,10.0,10.0,1
