temperature	helm_energy	Cv
0.0	-7.21048304525	0.0
10.0	-7.210483047	0.00025525
20.0	-7.21048307825	0.00208
30.0	-7.21048321775	0.007074075
40.0	-7.210483598	0.016960775
50.0	-7.21048440725	0.033674125
60.0	-7.21048589575	0.059548125
70.0	-7.2104883834999995	0.09749205
80.0	-7.21049227175	0.15090895
90.0	-7.2104980549999995	0.223286975
100.0	-7.2105063275	0.317682825
110.0	-7.2105177847499995	0.436356025
120.0	-7.21053321575	0.580653075
130.0	-7.210553491	0.751090625
140.0	-7.21057954825	0.9475317
150.0	-7.210612376749999	1.169367875
160.0	-7.21065300275	1.4156619
170.0	-7.210702478	1.68524185
180.0	-7.2107618667499995	1.976756
190.0	-7.210832237	2.288704075
200.0	-7.210914652	2.619458375
210.0	-7.21101016275	2.9672835
220.0	-7.21111980125	3.330359175
230.0	-7.2112445755	3.7068068
240.0	-7.21138546325	4.094718975
250.0	-7.2115434095	4.49218955
260.0	-7.211719320749999	4.89734305
270.0	-7.21191406475	5.308361
280.0	-7.2121284655	5.7235047
290.0	-7.2123633035	6.14113345
300.0	-7.2126193142499995	6.5597182
310.0	-7.21289718675	6.977850975
320.0	-7.2131975645	7.394249975
330.0	-7.21352104575	7.807761525
340.0	-7.21386818325	8.217358775
350.0	-7.21423948575	8.6221384
360.0	-7.2146354194999995	9.021315225
370.0	-7.215056409	9.414215825
380.0	-7.21550283925	9.80027095
390.0	-7.21597505675	10.17900775
400.0	-7.21647337125	10.5500415
410.0	-7.21699805825	10.913067625
420.0	-7.21754935975	11.2678536
430.0	-7.218127487	11.614231325
440.0	-7.21873262175	11.952089975
450.0	-7.21936491825	12.2813691
460.0	-7.22002450475	12.60205245
470.0	-7.220711485	12.914162025
480.0	-7.2214259405	13.217753
490.0	-7.2221679315	13.512908725
500.0	-7.22293749825	13.799736625
510.0	-7.223734663	14.078364125
520.0	-7.224559431	14.3489354
530.0	-7.225411792	14.611608125
540.0	-7.22629172075	14.866550925
550.0	-7.2271991794999995	15.11394095
560.0	-7.228134117	15.35396175
570.0	-7.22909647125	15.5868015
580.0	-7.23008617025	15.81265145
590.0	-7.2311031315	16.0317045
600.0	-7.23214726475	16.2441541
610.0	-7.23321847075	16.450193225
620.0	-7.23431664375	16.65001355
630.0	-7.235441671	16.84380465
640.0	-7.23659343425	17.0317536
650.0	-7.237771809	17.214044225
660.0	-7.23897666675	17.390856975
670.0	-7.24020787375	17.56236835
680.0	-7.241465293	17.72875085
690.0	-7.24274878375	17.89017265
700.0	-7.244058202	18.04679755
710.0	-7.24539340125	18.198784775
720.0	-7.2467542325	18.346289025
730.0	-7.2481405445	18.4894604
740.0	-7.24955218425	18.62844435
750.0	-7.2509889974999995	18.763381775
760.0	-7.2524508285	18.894409075
770.0	-7.25393752075	19.021658125
780.0	-7.255448916	19.1452564
790.0	-7.25698485675	19.2653271
800.0	-7.25854518375	19.381989175
810.0	-7.26012973825	19.495357425
820.0	-7.26173836125	19.605542675
830.0	-7.263370893499999	19.7126518
840.0	-7.26502717575	19.8167879
850.0	-7.2667070495	19.918050375
860.0	-7.2684103562499995	20.016535025
870.0	-7.270136938	20.11233425
880.0	-7.27188663775	20.205537075
890.0	-7.27365929825	20.29622925
900.0	-7.2754547635	20.384493425
910.0	-7.27727287825	20.4704093
920.0	-7.279113488	20.554053575
930.0	-7.28097643925	20.6355002
940.0	-7.2828615792499996	20.7148204
950.0	-7.2847687565	20.792082775
960.0	-7.28669782	20.8673535
970.0	-7.28864862075	20.940696275
980.0	-7.29062100975	21.012172475
990.0	-7.29261483975	21.081841275
1000.0	-7.2946299647499995	21.149759675
