temperature	helm_energy	Cv
0.0	-7.225790563375	0.0
10.0	-7.2257905645000005	0.000169275
20.0	-7.22579058525	0.0013683
30.0	-7.22579067725	0.0046705
40.0	-7.22579092825	0.011258975
50.0	-7.22579146425	0.022527125
60.0	-7.225792455125	0.0402767375
70.0	-7.225794122625	0.06694245
80.0	-7.225796753	0.1055967625
90.0	-7.225800710875	0.159622425
100.0	-7.22580645025	0.232221425
110.0	-7.2258145196250005	0.3260034625
120.0	-7.2258255597500005	0.442779475
130.0	-7.22584029575	0.5835526875
140.0	-7.225859525500001	0.7486320625
150.0	-7.225884106625	0.9377893375
160.0	-7.225914942375001	1.15040585
170.0	-7.22595297	1.385585825
180.0	-7.225999149250001	1.6422331
190.0	-7.2260544522500005	1.9190992625
200.0	-7.2261198555	2.2148138375
210.0	-7.226196332000001	2.527905625
220.0	-7.226284844875	2.8568214125
230.0	-7.2263863415000005	3.1999453875
240.0	-7.2265017490000005	3.555620175
250.0	-7.2266319690000005	3.9221693125
260.0	-7.226777875125	4.2979200625
270.0	-7.226940308875	4.6812254875
280.0	-7.227120077375	5.07048465
290.0	-7.227317951625	5.4641602375
300.0	-7.227534664625	5.86079315
310.0	-7.22777091025	6.2590137875
320.0	-7.228027342875	6.6575502375
330.0	-7.228304577	7.055233275
340.0	-7.2286031873750005	7.450998925
350.0	-7.22892370925	7.8438885125
360.0	-7.229266639	8.23304695
370.0	-7.22963243525	8.617719375
380.0	-7.23002151975	8.9972467125
390.0	-7.230434278250001	9.371060375
400.0	-7.230871062375	9.7386763375
410.0	-7.231332190625	10.0996889875
420.0	-7.23181794975	10.4537647375
430.0	-7.23232859625	10.8006357
440.0	-7.232864358375	11.1400935125
450.0	-7.23342543675	11.471983375
460.0	-7.234012006375	11.7961983625
470.0	-7.234624218	12.1126740625
480.0	-7.235262199375001	12.42138365
490.0	-7.235926057125	12.7223332375
500.0	-7.236615877125001	13.0155576375
510.0	-7.237331726875	13.3011165125
520.0	-7.23807365575	13.5790908375
530.0	-7.238841697	13.84957975
540.0	-7.239635868375	14.1126976875
550.0	-7.24045617325	14.3685718
560.0	-7.241302601875001	14.617339725
570.0	-7.242175131875	14.859147525
580.0	-7.243073729625	15.0941479
590.0	-7.243998351	15.3224986
600.0	-7.244948941875	15.5443611
610.0	-7.245925439500001	15.7598993
620.0	-7.24692777225	15.9692785625
630.0	-7.247955861375	16.1726647375
640.0	-7.249009620875	16.3702234
650.0	-7.25008895825	16.5621192125
660.0	-7.2511937755	16.748515275
670.0	-7.25232396875	16.92957275
680.0	-7.2534794297500005	17.10545035
690.0	-7.2546600455000005	17.2763041
700.0	-7.255865699	17.442286975
710.0	-7.257096269875	17.60354875
720.0	-7.258351634125	17.7602358
730.0	-7.259631665250001	17.9124909875
740.0	-7.26093623375	18.0604535125
750.0	-7.262265208125	18.2042589
760.0	-7.2636184547500005	18.344038975
770.0	-7.264995838125	18.4799217625
780.0	-7.26639722125	18.6120316
790.0	-7.267822465875001	18.7404890625
800.0	-7.2692714326250005	18.8654110625
810.0	-7.270743981	18.98691085
820.0	-7.27223997	19.1050981
830.0	-7.2737592578750006	19.2200789875
840.0	-7.275301702375001	19.3319561875
850.0	-7.276867161125001	19.44082905
860.0	-7.278455491375	19.5467936
870.0	-7.280066550625	19.64994265
880.0	-7.2817001958750005	19.7503659
890.0	-7.28335628475	19.8481500125
900.0	-7.285034675	19.9433786625
910.0	-7.286735224625001	20.0361327125
920.0	-7.288457791875	20.1264902
930.0	-7.290202236	20.2145265125
940.0	-7.2919684160000005	20.3003144125
950.0	-7.29375619225	20.3839241375
960.0	-7.295565425375	20.4654235
970.0	-7.297395976625	20.544877975
980.0	-7.29924770825	20.62235075
990.0	-7.3011204831250005	20.697902825
1000.0	-7.303014165125	20.7715930625
