temperature	helm_energy	Cv
0.0	-5.8515130995	0.0
10.0	-5.851513126	0.004187225
20.0	-5.85151364125	0.0324909
30.0	-5.851515793000001	0.090117275
40.0	-5.851520949	0.175767925
50.0	-5.851530499750001	0.289620225
60.0	-5.85154584525	0.4330626
70.0	-5.851568411750001	0.607659
80.0	-5.851599661750001	0.814178725
90.0	-5.85164109075	1.052154275
100.0	-5.851694209750001	1.319915775
110.0	-5.8517605255000005	1.61483705
120.0	-5.8518415177500005	1.933631875
130.0	-5.851938618	2.2726437
140.0	-5.852053193750001	2.6281086
150.0	-5.8521865345	2.99637585
160.0	-5.8523398435	3.374074225
170.0	-5.852514232500001	3.758219
180.0	-5.852710721	4.146263375
190.0	-5.852930237250001	4.536104175
200.0	-5.853173620500001	4.9260546
210.0	-5.8534416277500005	5.3147961
220.0	-5.8537349372500005	5.70132075
230.0	-5.85405415675	6.08487175
240.0	-5.854399827000001	6.464887725
250.0	-5.854772429750001	6.8409539
260.0	-5.8551723925	7.212761425
270.0	-5.8556000925000005	7.58007525
280.0	-5.85605586375	7.9427096
290.0	-5.856539998750001	8.300510225
300.0	-5.8570527532500005	8.653342325
310.0	-5.85759435	9.00108265
320.0	-5.858164979750001	9.343615
330.0	-5.858764806250001	9.6808282
340.0	-5.859393966750001	10.012615475
350.0	-5.86005257425	10.3388751
360.0	-5.860740719500001	10.6595114
370.0	-5.861458473000001	10.974436175
380.0	-5.862205885500001	11.283570075
390.0	-5.862982990500001	11.5868439
400.0	-5.8637898037500005	11.88419955
410.0	-5.864626326500001	12.175590825
420.0	-5.8654925445	12.46098405
430.0	-5.866388430750001	12.74035815
440.0	-5.8673139445	13.013704775
450.0	-5.868269034000001	13.281028075
460.0	-5.869253636000001	13.542344225
470.0	-5.870267677	13.797681
480.0	-5.87131107425	14.047077025
490.0	-5.872383735250001	14.290581125
500.0	-5.873485560250001	14.528251525
510.0	-5.874616441250001	14.760154975
520.0	-5.8757762630000006	14.98636595
530.0	-5.8769649045	15.20696585
540.0	-5.878182237500001	15.4220421
550.0	-5.87942812975	15.6316875
560.0	-5.8807024427500005	15.835999275
570.0	-5.8820050340000005	16.035078575
580.0	-5.8833357565	16.22902965
590.0	-5.88469446	16.417959225
600.0	-5.88608099025	16.601976075
610.0	-5.88749519025	16.781190325
620.0	-5.8889369	16.955713
630.0	-5.8904059577500005	17.125655675
640.0	-5.89190219875	17.291129975
650.0	-5.893425457	17.4522473
660.0	-5.894975565	17.6091184
670.0	-5.896552353250001	17.76185325
680.0	-5.898155651500001	17.91056065
690.0	-5.89978528875	18.055348125
700.0	-5.901441093250001	18.196321675
710.0	-5.903122892500001	18.3335856
720.0	-5.90483051375	18.467242475
730.0	-5.90656378375	18.597392875
740.0	-5.90832252975	18.724135475
750.0	-5.910106578750001	18.84756675
760.0	-5.91191575775	18.967781125
770.0	-5.91374989425	19.08487085
780.0	-5.915608816500001	19.198925875
790.0	-5.91749235275	19.310034025
800.0	-5.91940033225	19.418280825
810.0	-5.9213325845	19.52374955
820.0	-5.92328894025	19.626521325
830.0	-5.925269231000001	19.72667495
840.0	-5.92727328875	19.824287125
850.0	-5.929300947000001	19.919432325
860.0	-5.93135204	20.012182925
870.0	-5.933426403	20.102609125
880.0	-5.93552387275	20.190779175
890.0	-5.9376442865	20.276759175
900.0	-5.939787483000001	20.36061335
910.0	-5.94195330275	20.442403875
920.0	-5.944141586750001	20.522191125
930.0	-5.946352177750001	20.600033575
940.0	-5.94858491925	20.675987925
950.0	-5.9508396565	20.75010905
960.0	-5.9531162362500005	20.8224502
970.0	-5.95541450625	20.893062925
980.0	-5.957734315500001	20.96199715
990.0	-5.960075514500001	21.029301225
1000.0	-5.9624379555	21.095022025
