temperature	helm_energy	Cv
0.0	-8.0349985495	0.0
10.0	-8.034998551	0.00025525
20.0	-8.03499858225	0.002079975
30.0	-8.034998722	0.00707405
40.0	-8.034999101999999	0.016960725
50.0	-8.034999911249999	0.033674025
60.0	-8.035001399999999	0.059547925
70.0	-8.03500388775	0.097491725
80.0	-8.035007775999999	0.15090845
90.0	-8.035013559	0.2232862
100.0	-8.0350218315	0.31768175
110.0	-8.03503328875	0.436354625
120.0	-8.03504871975	0.5806513
130.0	-8.035068995	0.7510885
140.0	-8.035095051999999	0.947529275
150.0	-8.03512788025	1.16936515
160.0	-8.0351685065	1.415658925
170.0	-8.035217981499999	1.6852387
180.0	-8.03527737	1.9767527
190.0	-8.035347739999999	2.288700725
200.0	-8.035430155	2.619455
210.0	-8.0355256655	2.96728015
220.0	-8.035635303749999	3.330355875
230.0	-8.03576007775	3.706803625
240.0	-8.035900965249999	4.0947159
250.0	-8.036058911249999	4.49218665
260.0	-8.03623482225	4.8973403
270.0	-8.036429565999999	5.30835845
280.0	-8.0366439665	5.723502325
290.0	-8.03687880425	6.14113125
300.0	-8.0371348145	6.5597162
310.0	-8.037412686749999	6.97784915
320.0	-8.03771306425	7.39424835
330.0	-8.038036544999999	7.807760075
340.0	-8.03838368225	8.2173575
350.0	-8.03875498425	8.622137275
360.0	-8.03915091775	9.021314275
370.0	-8.039571907	9.414215
380.0	-8.040018337	9.800270275
390.0	-8.040490554	10.1790072
400.0	-8.040988868249999	10.550041075
410.0	-8.041513554749999	10.9130673
420.0	-8.042064856	11.267853375
430.0	-8.04264298275	11.6142312
440.0	-8.04324811725	11.952089925
450.0	-8.0438804135	12.28136915
460.0	-8.0445399995	12.60205255
470.0	-8.045226979499999	12.914162225
480.0	-8.045941434749999	13.21775325
490.0	-8.046683425249999	13.512909025
500.0	-8.0474529915	13.799736975
510.0	-8.048250156	14.078364525
520.0	-8.04907492375	14.348935825
530.0	-8.04992728425	14.6116086
540.0	-8.050807212999999	14.86655145
550.0	-8.051714671	15.1139415
560.0	-8.052649608249999	15.353962325
570.0	-8.053611962249999	15.5868021
580.0	-8.054601660749999	15.81265205
590.0	-8.05561862175	16.031705125
600.0	-8.0566627545	16.24415475
610.0	-8.05773396025	16.4501939
620.0	-8.058832133	16.650014225
630.0	-8.05995716	16.84380535
640.0	-8.06110892275	17.031754275
650.0	-8.0622872975	17.214044925
660.0	-8.06349215475	17.390857675
670.0	-8.064723361499999	17.56236905
680.0	-8.065980780499999	17.72875155
690.0	-8.06726427075	17.890173375
700.0	-8.06857368875	18.04679825
710.0	-8.069908887499999	18.1987855
720.0	-8.0712697185	18.34628975
730.0	-8.07265603	18.489461125
740.0	-8.0740676695	18.628445075
750.0	-8.0755044825	18.7633825
760.0	-8.076966313249999	18.8944098
770.0	-8.078453005	19.021658825
780.0	-8.0799644	19.145257125
790.0	-8.0815003405	19.265327825
800.0	-8.083060667249999	19.381989875
810.0	-8.084645221499999	19.495358125
820.0	-8.086253844	19.605543375
830.0	-8.08788637575	19.7126525
840.0	-8.08954265775	19.816788575
850.0	-8.091222531249999	19.91805105
860.0	-8.09292583775	20.0165357
870.0	-8.09465241925	20.112334925
880.0	-8.096402118499999	20.205537725
890.0	-8.09817477875	20.296229875
900.0	-8.0999702435	20.384494075
910.0	-8.101788357999999	20.47040995
920.0	-8.103628967499999	20.5540542
930.0	-8.1054919185	20.635500825
940.0	-8.10737705825	20.714821
950.0	-8.109284234999999	20.7920834
960.0	-8.1112132985	20.867354125
970.0	-8.11316409875	20.940696875
980.0	-8.1151364875	21.012173075
990.0	-8.11713031725	21.081841875
1000.0	-8.119145441999999	21.14976025
