temperature	helm_energy	Cv
0.0	-8.904854454875	0.0
10.0	-8.904854456	0.000169275
20.0	-8.904854476625001	0.0013683
30.0	-8.90485456875	0.0046704875
40.0	-8.904854819750001	0.01125895
50.0	-8.904855355750001	0.0225270875
60.0	-8.904856346625001	0.040276675
70.0	-8.904858014125	0.0669423375
80.0	-8.904860644500001	0.1055966125
90.0	-8.90486460225	0.1596221875
100.0	-8.904870341625001	0.2322211125
110.0	-8.904878411	0.32600305
120.0	-8.904889451125001	0.442778975
130.0	-8.904904187125	0.583552075
140.0	-8.904923416875	0.748631375
150.0	-8.904947998	0.9377885625
160.0	-8.904978833625002	1.150405025
170.0	-8.905016861250001	1.3855849625
180.0	-8.905063040375001	1.6422322125
190.0	-8.905118343375001	1.919098375
200.0	-8.905183746625001	2.2148129625
210.0	-8.905260223125001	2.5279047875
220.0	-8.905348735875	2.8568206375
230.0	-8.905450232500002	3.1999446875
240.0	-8.905565639875	3.5556195625
250.0	-8.905695859875001	3.922168775
260.0	-8.905841765875001	4.297919625
270.0	-8.906004199500002	4.68122515
280.0	-8.906183968	5.0704844125
290.0	-8.906381842125	5.4641601125
300.0	-8.906598555	5.860793125
310.0	-8.9068348005	6.259013875
320.0	-8.907091233125001	6.657550425
330.0	-8.907368467125002	7.0552335625
340.0	-8.907667077500001	7.4509993
350.0	-8.907987599250001	7.8438889875
360.0	-8.908330529	8.2330475
370.0	-8.908696325125002	8.61772
380.0	-8.909085409500001	8.9972474125
390.0	-8.909498168	9.3710611375
400.0	-8.909934952125	9.738677175
410.0	-8.91039608025	10.0996898875
420.0	-8.91088183925	10.453765675
430.0	-8.911392485750001	10.8006366875
440.0	-8.911928247750001	11.14009455
450.0	-8.912489326125002	11.47198445
460.0	-8.913075895625001	11.7961994625
470.0	-8.913688107250001	12.1126752
480.0	-8.914326088625002	12.421384825
490.0	-8.914989946250001	12.722334425
500.0	-8.915679766250001	13.01555885
510.0	-8.916395615875	13.3011177375
520.0	-8.91713754475	13.579092075
530.0	-8.917905586000002	13.849581
540.0	-8.918699757375	14.11269895
550.0	-8.919520062250001	14.368573075
560.0	-8.92036649075	14.6173410125
570.0	-8.92123902075	14.8591488125
580.0	-8.9221376185	15.094149175
590.0	-8.923062239875001	15.3224998875
600.0	-8.924012830750002	15.544362375
610.0	-8.924989328250001	15.759900575
620.0	-8.925991661000001	15.9692798375
630.0	-8.927019750125002	16.172666
640.0	-8.928073509625001	16.3702246625
650.0	-8.929152847000001	16.5621204625
660.0	-8.93025766425	16.748516525
670.0	-8.9313878575	16.9295739875
680.0	-8.9325433185	17.1054515875
690.0	-8.93372393425	17.2763053125
700.0	-8.93492958775	17.442288175
710.0	-8.936160158500002	17.6035499375
720.0	-8.937415522875002	17.7602369875
730.0	-8.938695554	17.9124921625
740.0	-8.9400001225	18.0604546625
750.0	-8.941329096875	18.20426005
760.0	-8.942682343500001	18.3440401125
770.0	-8.944059726875	18.4799228875
780.0	-8.94546111	18.6120327125
790.0	-8.946886354625	18.7404901625
800.0	-8.948335321375001	18.86541215
810.0	-8.949807869750002	18.986911925
820.0	-8.95130385875	19.1050991625
830.0	-8.952823146625	19.2200800375
840.0	-8.954365591250001	19.331957225
850.0	-8.95593105	19.440830075
860.0	-8.957519380375	19.5467946125
870.0	-8.9591304395	19.64994365
880.0	-8.96076408475	19.7503668875
890.0	-8.96242017375	19.848150975
900.0	-8.964098564	19.943379625
910.0	-8.965799113625001	20.0361336625
920.0	-8.967521681000001	20.1264911375
930.0	-8.969266125	20.2145274375
940.0	-8.971032305125	20.300315325
950.0	-8.9728200815	20.3839250375
960.0	-8.974629314500001	20.4654243875
970.0	-8.976459865875	20.54487885
980.0	-8.978311597500001	20.6223516125
990.0	-8.9801843725	20.697903675
1000.0	-8.9820780545	20.7715939
