temperature	helm_energy	Cv
0.0	-6.800154759750001	0.0
10.0	-6.8001547865	0.0041992
20.0	-6.80015530275	0.032525025
30.0	-6.80015745725	0.09016035
40.0	-6.800162617500001	0.175814475
50.0	-6.80017217375	0.289668075
60.0	-6.80018752575	0.433110625
70.0	-6.80021009925	0.607706575
80.0	-6.80024135725	0.814225425
90.0	-6.8002827945	1.05219975
100.0	-6.8003359225	1.31995975
110.0	-6.80040224775	1.614879325
120.0	-6.80048324975	1.933672325
130.0	-6.800580360250001	2.2726822
140.0	-6.80069494625	2.628145125
150.0	-6.800828297750001	2.9964104
160.0	-6.800981617500001	3.374106875
170.0	-6.80115601775	3.758249775
180.0	-6.801352517750001	4.14629235
190.0	-6.80157204525	4.5361315
200.0	-6.80181544	4.926080325
210.0	-6.802083459	5.31482035
220.0	-6.8023767805	5.701343625
230.0	-6.80269601175	6.084893325
240.0	-6.803041694	6.464908125
250.0	-6.803414309	6.840973175
260.0	-6.80381428375	7.212779675
270.0	-6.80424199625	7.580092575
280.0	-6.804697779750001	7.942726025
290.0	-6.8051819272500005	8.30052585
300.0	-6.8056946942500005	8.6533572
310.0	-6.80623630325	9.001096825
320.0	-6.80680694575	9.34362855
330.0	-6.80740678475	9.68084115
340.0	-6.8080359577500005	10.012627875
350.0	-6.80869457775	10.338886975
360.0	-6.809382736	10.659522775
370.0	-6.810100502	10.9744471
380.0	-6.8108479275	11.2835806
390.0	-6.811625045	11.586854025
400.0	-6.81243187125	11.8842093
410.0	-6.813268406750001	12.175600225
420.0	-6.8141346377500005	12.460993125
430.0	-6.81503053675	12.740366925
440.0	-6.815956063250001	13.01371325
450.0	-6.816911165750001	13.281036275
460.0	-6.817895780750001	13.542352175
470.0	-6.81890983475	13.797688675
480.0	-6.819953244750001	14.047084475
490.0	-6.821025919	14.29058835
500.0	-6.8221277570000005	14.52825855
510.0	-6.823258651000001	14.760161775
520.0	-6.82441848575	14.986372575
530.0	-6.825607140250001	15.206972275
540.0	-6.8268244865000005	15.422048375
550.0	-6.828070391500001	15.631693575
560.0	-6.829344717750001	15.8360052
570.0	-6.830647322	16.03508435
580.0	-6.831978057750001	16.229035275
590.0	-6.83333677425	16.417964725
600.0	-6.8347233175	16.601981425
610.0	-6.8361375305	16.781195525
620.0	-6.8375792535	16.955718075
630.0	-6.8390483245	17.125660625
640.0	-6.8405445785	17.291134825
650.0	-6.84206785	17.452252025
660.0	-6.8436179710000005	17.609123025
670.0	-6.8451947725	17.761857775
680.0	-6.8467980840000005	17.910565075
690.0	-6.8484277345	18.05535245
700.0	-6.85008355225	18.196325875
710.0	-6.85176536475	18.333589725
720.0	-6.853472999	18.4672465
730.0	-6.85520628225	18.597396825
740.0	-6.8569650415000005	18.724139325
750.0	-6.8587491035	18.847570525
760.0	-6.860558295750001	18.967784825
770.0	-6.8623924455	19.084874475
780.0	-6.864251381000001	19.198929425
790.0	-6.8661349305	19.3100375
800.0	-6.86804292325	19.418284225
810.0	-6.869975188750001	19.5237529
820.0	-6.87193155775	19.6265246
830.0	-6.87391186175	19.726678175
840.0	-6.87591593275	19.824290275
850.0	-6.87794360425	19.919435425
860.0	-6.8799947105	20.01218595
870.0	-6.8820690867500005	20.1026121
880.0	-6.8841665697500005	20.190782075
890.0	-6.88628699675	20.27676205
900.0	-6.888430206750001	20.36061615
910.0	-6.89059603975	20.442406625
920.0	-6.892784337	20.522193825
930.0	-6.89499494125	20.60003625
940.0	-6.897227696000001	20.675990525
950.0	-6.89948244675	20.750111625
960.0	-6.90175903975	20.822452725
970.0	-6.90405732275	20.8930654
980.0	-6.9063771452500005	20.961999575
990.0	-6.908718357750001	21.029303625
1000.0	-6.911080812000001	21.095024375
